Quantity,Year,Month,Day,Avg_temp,Menu_Code
1,2022,202201,6,39.1,42
6,2021,202110,19,63.2,121
8,2021,202108,30,64.5,10
4,2022,202208,2,77.2,94
1,2022,202203,17,46.8,86
11,2021,202105,23,53.8,47
1,2022,202203,11,50.8,80
3,2021,202110,29,57.9,40
4,2021,202103,30,60.8,133
8,2022,202203,4,47.6,21
5,2021,202107,3,64.9,49
2,2021,202102,19,49.6,127
6,2021,202111,26,42.7,121
1,2022,202207,2,63.9,73
1,2022,202205,19,66.9,92
24,2021,202101,25,38.0,2
1,2022,202209,14,69.8,120
6,2022,202209,15,68.8,55
16,2021,202110,12,52.7,5
4,2021,202102,5,48.4,120
5,2021,202102,15,49.1,50
5,2022,202207,12,83.4,27
3,2021,202101,23,41.9,28
2,2022,202205,16,66.1,106
10,2021,202110,27,53.5,44
10,2022,202207,21,70.3,47
1,2022,202205,5,57.3,66
1,2022,202203,4,47.6,123
71,2022,202208,18,66.9,2
6,2022,202208,21,63.4,57
10,2021,202112,21,37.0,28
27,2021,202112,21,37.0,2
10,2022,202205,14,68.0,124
1,2021,202105,10,56.5,58
3,2022,202209,8,64.1,35
7,2022,202208,23,72.0,146
141,2022,202203,4,47.6,138
68,2021,202111,23,41.8,138
1,2022,202207,5,66.0,38
11,2021,202103,2,51.9,21
1,2022,202204,28,60.3,67
2,2021,202102,13,31.1,84
2,2021,202112,24,50.1,50
7,2022,202208,18,66.9,127
5,2021,202105,27,59.9,47
1,2021,202105,15,55.7,116
7,2021,202111,2,47.1,77
5,2022,202207,8,72.7,31
29,2022,202206,27,61.3,2
8,2021,202102,27,46.1,9
11,2021,202104,4,48.5,27
4,2022,202206,25,59.9,9
5,2021,202104,19,51.0,52
4,2022,202206,1,63.2,76
6,2021,202106,18,64.2,124
9,2022,202205,17,69.7,124
7,2022,202207,18,90.5,100
1,2021,202111,14,53.0,71
1,2022,202205,3,58.0,47
63,2021,202102,21,54.0,83
6,2022,202201,13,41.5,120
3,2021,202109,19,61.9,126
5,2021,202108,17,61.4,6
2,2021,202107,8,61.6,86
6,2021,202104,11,44.4,21
2,2021,202110,26,52.2,120
6,2022,202204,16,61.6,28
17,2021,202101,11,32.1,83
3,2021,202111,15,46.5,83
2,2022,202209,25,58.6,108
1,2022,202204,26,55.7,42
3,2021,202111,13,54.4,86
7,2021,202103,28,48.1,50
1,2021,202101,18,39.2,12
4,2021,202112,11,46.0,82
10,2022,202208,21,63.4,70
20,2022,202208,15,68.9,23
2,2021,202102,27,46.1,94
33,2021,202110,7,57.1,2
4,2021,202108,4,63.3,7
10,2022,202205,21,65.3,23
5,2021,202101,25,38.0,77
178,2022,202205,14,68.0,138
42,2022,202204,24,56.6,29
6,2021,202104,4,48.5,6
4,2021,202109,2,69.4,44
3,2021,202103,30,60.8,108
293,2021,202107,13,63.4,138
3,2021,202111,27,40.9,28
3,2022,202208,23,72.0,84
2,2021,202105,26,56.0,118
10,2021,202109,16,64.8,23
3,2021,202105,16,55.4,26
33,2021,202112,27,54.1,5
7,2021,202109,19,61.9,4
34,2022,202203,1,52.6,29
2,2022,202209,16,60.0,76
4,2021,202106,30,64.7,31
2,2021,202110,27,53.5,12
6,2022,202203,21,55.2,6
1,2022,202206,21,69.9,142
2,2022,202209,27,57.8,100
8,2022,202206,26,60.7,4
2,2021,202103,19,48.3,123
13,2021,202111,8,48.5,121
5,2021,202112,20,38.6,7
6,2022,202209,30,60.1,7
5,2022,202208,31,69.9,85
1,2021,202102,13,31.1,78
4,2021,202104,10,52.1,12
2,2021,202109,30,53.8,47
2,2021,202103,14,46.2,78
1,2022,202203,24,52.9,142
3,2021,202106,1,71.7,37
4,2022,202208,16,68.1,121
1,2021,202102,18,49.6,67
46,2021,202104,17,48.9,83
4,2022,202209,10,62.5,24
5,2021,202101,19,45.6,9
3,2021,202101,3,35.5,73
4,2021,202111,10,43.1,9
2,2022,202205,19,66.9,50
1,2021,202103,13,49.4,58
8,2021,202107,12,62.4,77
3,2021,202112,3,44.3,47
3,2022,202202,22,49.3,82
2,2021,202107,27,65.2,82
32,2022,202206,5,63.5,133
1,2022,202207,18,90.5,86
452,2022,202208,20,68.2,138
7,2021,202109,10,67.2,7
1,2022,202208,28,73.1,92
1,2022,202206,22,66.5,3
4,2022,202206,3,70.8,12
13,2021,202108,8,61.9,85
3,2022,202203,15,54.8,15
3,2022,202209,6,66.4,35
3,2021,202110,23,47.8,121
10,2022,202208,3,80.2,27
2,2021,202110,4,56.4,77
5,2022,202204,5,51.6,19
4,2022,202208,11,83.6,127
3,2021,202103,30,60.8,120
3,2022,202204,11,58.1,24
1,2022,202203,25,56.2,7
2,2021,202110,4,56.4,70
5,2021,202104,1,64.7,50
2,2021,202108,22,65.4,122
2,2021,202103,26,49.4,85
27,2022,202209,29,52.4,29
2,2022,202201,15,31.9,63
2,2021,202110,19,63.2,47
2,2022,202201,14,33.0,123
2,2021,202105,21,56.3,133
1,2022,202205,31,59.9,99
13,2021,202107,23,72.8,146
3,2022,202204,24,56.6,80
2,2021,202106,3,60.3,123
1,2022,202208,25,72.5,99
4,2022,202204,5,51.6,84
50,2021,202108,24,66.5,5
4,2022,202207,30,72.7,35
7,2022,202201,6,39.1,121
1,2022,202205,29,59.5,42
2,2021,202106,29,60.6,31
1,2022,202201,31,47.1,26
1,2022,202208,27,70.1,71
100,2022,202205,28,62.5,83
1,2022,202204,23,58.4,106
8,2021,202108,1,62.5,4
36,2022,202206,21,69.9,30
4,2021,202107,8,61.6,85
29,2021,202102,4,49.7,30
5,2021,202112,11,46.0,6
6,2022,202204,5,51.6,121
6,2022,202209,17,56.4,31
3,2022,202205,17,69.7,99
5,2022,202207,24,72.2,94
10,2021,202109,6,76.1,47
4,2021,202103,20,44.5,76
15,2022,202207,30,72.7,146
4,2021,202111,4,43.7,35
6,2021,202105,10,56.5,27
8,2021,202105,15,55.7,77
2,2021,202108,24,66.5,125
2,2021,202102,23,51.9,108
6,2022,202209,21,60.7,7
4,2022,202209,29,52.4,27
21,2022,202207,10,76.7,124
1,2022,202203,3,49.9,97
9,2021,202102,19,49.6,55
20,2022,202207,11,79.4,23
42,2022,202206,6,59.6,5
1,2021,202105,31,68.3,11
1,2021,202107,2,63.7,58
3,2022,202209,30,60.1,76
1,2022,202205,22,71.6,139
4,2021,202107,3,64.9,19
10,2022,202208,11,83.6,55
5,2022,202201,3,54.4,10
3,2021,202104,18,47.4,132
48,2022,202209,3,67.2,30
8,2022,202201,27,37.3,23
2,2021,202104,28,51.9,78
4,2021,202101,3,35.5,67
4,2022,202208,6,70.2,74
2,2021,202104,5,45.9,130
1,2022,202208,16,68.1,125
3,2022,202202,15,46.9,31
25,2022,202209,17,56.4,5
1,2022,202202,11,40.5,66
1,2022,202208,8,76.6,38
1,2022,202206,2,70.5,70
87,2021,202110,18,59.3,138
3,2021,202107,22,78.9,111
26,2022,202203,4,47.6,2
6,2022,202207,4,66.9,82
15,2022,202207,21,70.3,146
1,2022,202207,15,73.8,128
3,2021,202110,26,52.2,6
3,2021,202105,23,53.8,58
3,2021,202104,11,44.4,19
1,2021,202107,26,66.8,70
3,2021,202105,10,56.5,24
6,2022,202208,11,83.6,49
3,2022,202209,6,66.4,31
1,2021,202112,29,56.0,50
8,2021,202102,14,38.6,9
5,2021,202103,29,55.9,124
22,2021,202102,16,49.1,29
27,2021,202107,12,62.4,23
7,2021,202104,24,63.6,10
4,2021,202109,17,61.6,133
2,2022,202201,15,31.9,21
5,2022,202206,15,76.3,49
10,2022,202207,25,68.6,10
3,2021,202107,24,65.2,35
1,2021,202106,1,71.7,73
63,2022,202201,16,37.4,30
1,2022,202208,20,68.2,42
2,2021,202110,19,63.2,118
6,2021,202111,29,37.8,28
223,2021,202102,26,48.1,138
7,2021,202108,7,62.9,73
8,2022,202202,27,46.0,27
6,2022,202208,9,78.9,12
26,2022,202204,25,57.8,5
1,2021,202107,6,62.1,35
4,2022,202206,9,63.0,12
8,2022,202207,1,60.0,9
2,2022,202205,11,60.0,19
4,2022,202207,24,72.2,127
4,2021,202110,24,50.6,112
4,2021,202102,13,31.1,77
5,2022,202205,22,71.6,84
1,2022,202202,10,47.3,19
6,2021,202110,13,53.1,120
21,2022,202203,15,54.8,29
2,2021,202108,17,61.4,73
7,2021,202105,15,55.7,94
8,2022,202203,24,52.9,121
1,2022,202208,21,63.4,51
5,2021,202106,12,71.8,116
2,2022,202201,21,37.5,76
47,2021,202103,7,40.1,5
1,2021,202111,8,48.5,11
1,2021,202109,23,60.6,85
1,2021,202102,7,40.5,116
1,2022,202205,20,65.5,21
1,2022,202207,1,60.0,67
10,2022,202208,8,76.6,6
2,2022,202205,1,59.3,120
4,2021,202108,31,66.0,120
1,2021,202111,3,46.7,26
1,2022,202209,27,57.8,101
2,2022,202204,24,56.6,67
17,2022,202204,20,55.7,23
35,2021,202111,6,41.3,29
1,2021,202112,28,54.3,35
36,2021,202112,27,54.1,2
69,2021,202108,11,64.1,2
7,2021,202104,19,51.0,19
1,2022,202208,24,76.1,40
16,2021,202107,23,72.8,23
151,2021,202108,31,66.0,138
11,2022,202202,1,47.7,82
5,2022,202208,3,80.2,9
1,2022,202203,25,56.2,86
1,2021,202110,5,58.1,11
2,2022,202206,23,65.8,35
8,2021,202108,24,66.5,7
6,2021,202104,5,45.9,19
6,2021,202109,19,61.9,77
1,2021,202103,18,45.4,52
1,2021,202101,8,30.3,58
1,2022,202204,24,56.6,75
47,2021,202109,7,79.2,2
7,2021,202105,9,60.1,55
2,2021,202107,18,75.2,130
4,2022,202206,26,60.7,94
2,2022,202208,29,74.0,11
45,2021,202109,25,61.0,83
2,2021,202111,27,40.9,10
8,2022,202205,27,59.0,70
1,2021,202109,18,64.6,67
1,2022,202206,12,66.8,126
1,2021,202108,29,64.5,90
7,2022,202208,7,73.1,108
1,2021,202111,26,42.7,84
1,2022,202203,15,54.8,50
2,2021,202108,2,63.9,136
16,2022,202204,29,60.7,23
6,2022,202202,24,47.7,77
1,2021,202105,10,56.5,118
22,2022,202201,6,39.1,29
34,2021,202111,13,54.4,30
4,2022,202208,11,83.6,35
6,2022,202208,2,77.2,84
5,2021,202106,16,76.3,9
50,2021,202104,24,63.6,83
1,2022,202209,6,66.4,125
2,2022,202206,25,59.9,12
39,2021,202101,24,40.0,30
4,2021,202111,20,42.4,68
4,2021,202108,11,64.1,76
37,2021,202108,25,68.2,30
6,2022,202202,21,50.1,6
4,2021,202110,11,55.5,23
5,2022,202209,15,68.8,21
6,2022,202207,18,90.5,120
4,2021,202109,5,70.3,67
2,2022,202206,29,60.8,120
5,2021,202111,19,42.8,82
1,2022,202209,24,58.3,106
1,2021,202101,22,43.9,19
1,2022,202203,27,54.5,26
3,2021,202109,14,70.5,85
12,2022,202208,22,68.3,133
2,2021,202105,11,52.8,73
48,2022,202209,17,56.4,29
2,2021,202103,28,48.1,108
2,2021,202105,30,68.0,132
6,2021,202109,3,72.3,86
3,2021,202101,4,35.5,82
74,2021,202107,3,64.9,29
3,2021,202102,27,46.1,122
29,2021,202106,10,67.1,2
3,2021,202102,26,48.1,94
4,2021,202111,28,39.5,76
6,2021,202111,22,44.4,9
4,2022,202201,27,37.3,10
11,2021,202111,6,41.3,108
4,2021,202111,2,47.1,121
5,2021,202112,25,50.3,7
5,2022,202201,25,33.4,27
1,2021,202106,12,71.8,51
1,2021,202106,21,61.4,3
9,2022,202208,12,83.8,121
8,2021,202107,23,72.8,21
7,2021,202110,30,56.2,24
3,2022,202209,22,61.0,86
8,2021,202108,8,61.9,77
6,2022,202208,21,63.4,94
1,2022,202206,12,66.8,51
3,2021,202104,19,51.0,41
3,2021,202106,27,61.6,129
5,2021,202103,29,55.9,133
14,2022,202206,4,65.5,10
5,2022,202202,7,50.3,120
6,2021,202105,6,54.0,133
3,2021,202102,20,57.0,108
4,2021,202104,29,50.5,108
4,2022,202201,23,38.3,64
2,2022,202204,21,60.6,35
6,2022,202207,2,63.9,27
2,2021,202106,6,63.7,123
87,2022,202203,14,50.4,138
9,2021,202110,1,57.7,146
13,2022,202206,18,87.2,146
5,2022,202205,14,68.0,27
5,2021,202105,12,52.1,121
5,2022,202203,13,49.0,76
7,2022,202209,9,63.8,108
10,2022,202202,17,54.3,23
1,2021,202105,26,56.0,35
12,2022,202208,13,80.8,9
1,2022,202206,27,61.3,11
9,2021,202109,21,63.6,120
2,2022,202207,16,78.0,51
6,2021,202101,30,51.7,85
2,2022,202207,8,72.7,73
4,2021,202111,20,42.4,55
1,2022,202207,29,72.9,136
1,2021,202103,16,53.2,35
10,2022,202202,20,52.6,4
2,2021,202111,21,43.6,35
3,2021,202108,7,62.9,49
45,2021,202101,3,35.5,83
4,2021,202104,3,48.0,9
2,2021,202102,23,51.9,120
2,2021,202103,23,46.0,40
2,2021,202102,14,38.6,123
78,2021,202108,5,62.8,29
7,2021,202104,18,47.4,85
6,2021,202111,1,51.6,9
81,2021,202112,16,44.4,138
2,2021,202110,1,57.7,31
1,2021,202103,22,44.2,51
7,2022,202202,26,44.2,19
9,2021,202107,19,78.3,27
4,2021,202105,4,52.3,133
9,2021,202108,26,67.0,55
2,2021,202107,21,78.1,31
2,2022,202209,10,62.5,49
72,2022,202207,28,73.0,5
10,2022,202205,8,62.8,10
3,2021,202108,5,62.8,139
2,2021,202111,1,51.6,116
17,2022,202203,22,53.6,83
7,2021,202101,24,40.0,94
1,2021,202112,22,32.3,108
5,2021,202101,9,32.3,6
1,2022,202204,23,58.4,125
4,2022,202205,25,56.7,94
2,2022,202207,25,68.6,35
1,2021,202106,25,60.8,3
13,2021,202108,22,65.4,21
5,2021,202110,21,56.8,27
2,2021,202106,12,71.8,50
28,2022,202204,28,60.3,5
1,2021,202112,13,47.0,51
4,2021,202111,28,39.5,35
2,2021,202101,29,53.0,51
4,2021,202111,5,45.7,27
2,2021,202112,30,56.4,10
4,2021,202104,25,60.3,78
3,2022,202202,4,47.4,23
5,2022,202208,3,80.2,123
78,2021,202108,8,61.9,29
1,2021,202101,19,45.6,39
5,2021,202105,25,53.5,121
7,2022,202208,9,78.9,120
4,2021,202106,29,60.6,73
20,2022,202204,18,54.8,23
6,2021,202102,26,48.1,78
4,2021,202112,18,42.7,10
13,2022,202201,17,41.2,30
1,2021,202108,23,64.7,126
1,2022,202205,30,57.9,38
5,2022,202207,24,72.2,31
1,2022,202207,19,78.3,94
6,2021,202111,29,37.8,9
6,2022,202207,5,66.0,7
5,2021,202103,12,48.4,76
119,2021,202103,23,46.0,138
6,2022,202207,23,67.3,77
1,2021,202106,12,71.8,35
4,2021,202112,22,32.3,9
8,2021,202106,14,76.7,9
2,2021,202105,21,56.3,71
2,2021,202105,4,52.3,122
50,2021,202103,2,51.9,29
5,2021,202101,16,40.7,21
18,2022,202207,31,70.3,124
3,2021,202104,14,47.1,35
10,2021,202108,20,68.3,28
3,2022,202201,2,55.4,106
1,2022,202208,11,83.6,115
1,2021,202101,17,43.4,67
11,2022,202208,24,76.1,47
5,2022,202205,8,62.8,122
11,2022,202208,11,83.6,70
2,2021,202101,5,37.6,9
5,2022,202207,26,67.1,127
226,2021,202107,22,78.9,138
2,2021,202111,11,45.4,108
7,2022,202209,5,70.1,9
1,2021,202102,11,29.0,78
6,2022,202207,8,72.7,10
1,2022,202208,1,72.3,131
4,2022,202209,12,76.3,120
707,2022,202208,14,67.7,138
5,2022,202207,11,79.4,127
1,2022,202202,28,48.6,42
1,2021,202103,28,48.1,11
2,2021,202103,23,46.0,52
1,2022,202202,5,40.6,55
4,2022,202201,9,46.9,64
15,2021,202111,16,46.6,55
1,2021,202105,2,49.2,130
14,2021,202110,20,63.3,2
3,2021,202101,24,40.0,64
3,2021,202107,1,66.6,49
3,2022,202206,12,66.8,67
2,2021,202109,29,58.6,47
1,2021,202106,23,59.2,123
5,2021,202111,1,51.6,85
1,2022,202201,31,47.1,35
6,2021,202101,23,41.9,59
46,2021,202110,30,56.2,2
1,2021,202101,18,39.2,9
6,2022,202207,11,79.4,31
7,2022,202205,28,62.5,56
10,2021,202102,28,44.9,55
22,2021,202109,17,61.6,29
1,2022,202207,17,81.8,1
6,2022,202207,17,81.8,130
3,2021,202110,11,55.5,77
19,2021,202110,17,53.4,133
4,2021,202107,27,65.2,108
1,2021,202103,22,44.2,78
1,2022,202209,5,70.1,82
6,2021,202112,14,41.1,139
2,2022,202206,30,59.6,50
38,2022,202206,11,65.4,5
6,2021,202108,1,62.5,28
3,2021,202109,24,62.9,44
1,2022,202206,11,65.4,125
9,2021,202111,11,45.4,23
6,2021,202112,29,56.0,4
28,2021,202107,27,65.2,23
2,2021,202108,7,62.9,11
31,2021,202112,27,54.1,29
2,2021,202107,17,68.5,11
41,2021,202110,26,52.2,30
11,2021,202107,13,63.4,55
5,2022,202209,16,60.0,21
3,2021,202105,31,68.3,85
3,2021,202102,2,54.5,40
5,2021,202104,26,57.8,124
5,2022,202205,30,57.9,73
7,2022,202209,22,61.0,124
1,2022,202209,9,63.8,136
7,2021,202111,7,51.8,21
6,2021,202102,27,46.1,31
6,2022,202206,12,66.8,12
72,2021,202111,16,46.6,138
1,2022,202203,9,50.4,86
7,2022,202208,19,68.9,10
8,2021,202105,4,52.3,27
2,2021,202104,8,44.8,133
3,2021,202104,26,57.8,73
5,2021,202107,20,78.7,44
6,2021,202111,2,47.1,84
57,2022,202209,17,56.4,30
3,2021,202102,27,46.1,73
6,2021,202103,22,44.2,6
1,2022,202203,27,54.5,128
12,2022,202207,17,81.8,146
2,2021,202103,21,42.2,143
8,2021,202106,27,61.6,31
3,2022,202203,25,56.2,127
4,2022,202204,20,55.7,47
4,2022,202206,25,59.9,120
5,2022,202209,15,68.8,9
15,2021,202105,2,49.2,23
5,2021,202105,4,52.3,10
10,2021,202106,30,64.7,77
6,2022,202208,25,72.5,24
1,2021,202111,27,40.9,142
3,2021,202112,13,47.0,94
8,2021,202108,14,72.0,10
3,2021,202109,23,60.6,123
2,2021,202102,8,36.5,41
28,2022,202209,16,60.0,30
3,2021,202103,27,46.4,42
7,2022,202207,13,83.2,82
12,2021,202107,25,67.1,4
17,2021,202102,2,54.5,5
1,2022,202206,29,60.8,19
6,2021,202108,30,64.5,6
5,2022,202203,29,53.6,23
1,2022,202209,12,76.3,99
3,2022,202203,22,53.6,28
2,2021,202112,26,52.8,24
27,2022,202203,12,49.9,2
4,2021,202108,16,66.7,19
1,2022,202203,25,56.2,66
4,2022,202204,13,56.0,27
1,2021,202102,7,40.5,132
6,2021,202102,9,35.2,31
3,2021,202102,16,49.1,6
4,2021,202106,16,76.3,27
1,2021,202107,10,59.7,113
2,2021,202102,26,48.1,58
8,2022,202203,29,53.6,55
20,2022,202209,28,59.5,30
12,2021,202107,24,65.2,28
1,2022,202206,10,64.6,50
3,2021,202104,4,48.5,132
1,2021,202105,23,53.8,127
62,2021,202107,16,67.8,2
6,2021,202109,12,64.9,55
48,2021,202110,10,53.8,2
1,2021,202112,23,44.2,73
5,2021,202112,22,32.3,85
3,2022,202206,17,84.3,94
3,2021,202112,20,38.6,47
2,2021,202107,29,64.3,118
4,2021,202108,14,72.0,126
6,2022,202207,9,75.8,6
25,2022,202203,31,41.9,2
2,2021,202105,14,52.1,120
7,2021,202111,1,51.6,27
5,2021,202110,17,53.4,94
33,2022,202201,16,37.4,2
8,2021,202108,19,62.9,28
1,2022,202209,29,52.4,51
14,2022,202207,14,77.9,70
1,2021,202106,2,65.1,20
6,2021,202106,10,67.1,27
5,2021,202112,31,51.4,80
41,2022,202205,21,65.3,5
4,2021,202105,11,52.8,44
1,2022,202209,14,69.8,42
2,2021,202108,2,63.9,9
2,2021,202103,6,39.8,11
65,2021,202112,25,50.3,29
10,2022,202208,22,68.3,27
46,2022,202202,18,51.1,83
8,2022,202202,10,47.3,55
2,2021,202111,1,51.6,24
20,2022,202209,8,64.1,29
6,2022,202202,20,52.6,51
7,2022,202208,22,68.3,85
31,2021,202104,12,42.7,2
1,2022,202202,20,52.6,11
2,2022,202208,31,69.9,31
3,2021,202103,15,51.1,44
1,2022,202202,12,39.7,106
13,2021,202111,26,42.7,5
1,2021,202105,7,52.3,38
3,2022,202207,11,79.4,136
5,2021,202107,16,67.8,70
1,2022,202205,13,62.0,11
34,2021,202106,21,61.4,30
3,2021,202109,11,62.9,86
19,2021,202102,27,46.1,23
2,2021,202108,27,63.8,131
4,2021,202104,12,42.7,121
2,2021,202103,2,51.9,19
1,2022,202208,31,69.9,76
9,2022,202208,11,83.6,31
5,2021,202101,23,41.9,47
51,2021,202106,27,61.6,2
7,2022,202208,29,74.0,31
10,2022,202204,25,57.8,23
1,2021,202106,22,60.3,38
5,2021,202106,27,61.6,127
1,2021,202108,23,64.7,130
4,2021,202104,5,45.9,82
4,2021,202111,14,53.0,94
6,2021,202101,16,40.7,6
17,2022,202209,21,60.7,5
3,2022,202206,11,65.4,121
59,2021,202101,3,35.5,30
5,2021,202105,8,62.7,6
2,2022,202204,12,57.1,122
1,2022,202206,5,63.5,132
2,2021,202105,22,54.6,67
1,2022,202207,12,83.4,86
3,2021,202106,27,61.6,123
1,2021,202106,19,64.7,122
5,2022,202204,6,49.9,106
2,2021,202104,26,57.8,24
397,2022,202205,26,60.0,138
6,2022,202206,16,76.1,10
4,2022,202209,16,60.0,7
6,2022,202207,14,77.9,28
88,2021,202108,8,61.9,2
32,2021,202106,11,72.2,83
10,2022,202207,22,66.8,21
2,2022,202205,15,71.7,131
207,2021,202108,30,64.5,138
1,2021,202108,2,63.9,49
3,2021,202109,24,62.9,85
2,2022,202206,18,87.2,67
1,2021,202103,25,50.3,123
9,2022,202204,29,60.7,146
6,2021,202101,10,35.6,85
1,2021,202106,14,76.7,24
5,2022,202204,29,60.7,10
3,2022,202207,8,72.7,12
1,2021,202106,1,71.7,24
6,2022,202208,10,82.5,6
1,2022,202201,11,46.0,66
3,2021,202101,16,40.7,27
1,2021,202105,21,56.3,25
4,2021,202109,10,67.2,24
39,2021,202107,5,63.3,5
2,2022,202208,20,68.2,0
2,2021,202104,1,64.7,19
1,2021,202103,1,49.2,70
1,2021,202112,19,39.7,125
4,2021,202107,6,62.1,82
1,2021,202111,19,42.8,23
2,2021,202110,16,53.9,125
2,2021,202103,5,43.7,49
7,2021,202106,26,60.9,124
1,2021,202109,7,79.2,24
5,2021,202112,23,44.2,47
1,2022,202209,8,64.1,99
143,2021,202103,25,50.3,138
5,2021,202107,6,62.1,85
1,2022,202201,17,41.2,125
2,2021,202102,22,52.1,28
2,2021,202108,8,61.9,19
2,2021,202103,25,50.3,41
3,2022,202207,28,73.0,121
1,2022,202201,9,46.9,40
5,2022,202208,31,69.9,6
12,2021,202109,11,62.9,146
6,2021,202106,8,68.6,77
11,2021,202107,23,72.8,120
1,2021,202107,31,62.3,37
155,2022,202202,18,51.1,138
5,2022,202203,13,49.0,27
1,2021,202104,15,45.9,118
4,2021,202105,30,68.0,55
1,2021,202108,25,68.2,68
1,2021,202102,27,46.1,90
1,2021,202107,24,65.2,126
6,2021,202110,4,56.4,10
3,2021,202107,26,66.8,142
5,2021,202112,2,40.8,124
6,2022,202205,5,57.3,24
8,2022,202203,12,49.9,23
9,2021,202103,8,38.5,133
2,2021,202106,27,61.6,58
6,2021,202110,10,53.8,82
6,2022,202205,25,56.7,6
1,2021,202104,5,45.9,134
10,2021,202109,3,72.3,146
14,2021,202108,26,67.0,47
1,2022,202209,20,60.2,125
3,2022,202208,12,83.8,92
28,2021,202106,7,66.7,2
1,2022,202202,22,49.3,31
4,2022,202205,18,68.8,120
2,2021,202112,24,50.1,35
8,2021,202104,26,57.8,10
36,2022,202208,29,74.0,29
4,2021,202104,5,45.9,86
1,2022,202209,9,63.8,114
3,2022,202202,26,44.2,35
3,2022,202202,11,40.5,21
1,2021,202104,8,44.8,47
1,2022,202209,24,58.3,94
4,2021,202110,1,57.7,77
5,2021,202105,27,59.9,21
20,2022,202206,22,66.5,2
61,2022,202202,27,46.0,2
1,2021,202106,5,60.3,125
6,2022,202203,30,51.6,6
1,2021,202102,12,32.9,47
7,2021,202112,31,51.4,27
1,2021,202106,13,73.9,120
13,2022,202208,23,72.0,23
30,2022,202205,30,57.9,5
1,2021,202103,29,55.9,26
3,2022,202204,21,60.6,108
4,2021,202111,6,41.3,6
10,2021,202102,22,52.1,124
2,2021,202110,28,52.2,7
3,2022,202209,26,54.6,85
17,2022,202208,7,73.1,136
22,2021,202110,19,63.2,30
2,2021,202106,26,60.9,12
5,2021,202108,21,62.1,136
63,2021,202107,17,68.5,29
4,2022,202207,22,66.8,70
2,2021,202104,13,45.6,94
4,2022,202207,30,72.7,86
4,2022,202207,19,78.3,44
4,2021,202105,9,60.1,78
1,2021,202108,2,63.9,94
9,2021,202109,9,67.5,44
5,2022,202208,7,73.1,77
1,2021,202112,2,40.8,10
8,2021,202104,10,52.1,27
1,2021,202108,24,66.5,80
20,2022,202207,30,72.7,23
6,2022,202204,7,54.4,6
3,2021,202104,25,60.3,94
6,2022,202201,25,33.4,77
12,2021,202108,3,60.0,85
4,2022,202204,15,62.3,77
3,2021,202105,7,52.3,80
2,2021,202109,11,62.9,55
1,2021,202110,17,53.4,49
7,2021,202109,4,69.6,6
6,2021,202112,23,44.2,44
44,2021,202104,11,44.4,29
1,2021,202104,3,48.0,120
7,2021,202112,26,52.8,127
6,2022,202202,5,40.6,108
4,2021,202105,10,56.5,84
12,2021,202109,15,66.8,23
3,2021,202110,31,55.6,70
1,2021,202104,24,63.6,129
1,2021,202107,17,68.5,49
2,2022,202208,25,72.5,123
11,2021,202107,9,60.2,21
5,2022,202207,20,69.0,73
1,2021,202104,12,42.7,11
1,2021,202110,13,53.1,76
2,2021,202109,30,53.8,86
1,2021,202110,17,53.4,71
42,2021,202112,28,54.3,2
3,2021,202101,7,32.1,6
5,2022,202208,8,76.6,115
21,2021,202106,2,65.1,29
10,2021,202102,26,48.1,10
1,2021,202110,21,56.8,125
8,2021,202106,15,74.9,124
1,2022,202209,7,65.5,0
9,2021,202107,9,60.2,133
5,2022,202203,23,51.8,82
10,2022,202202,12,39.7,124
2,2021,202102,13,31.1,123
10,2021,202108,29,64.5,47
2,2022,202203,10,50.9,31
2,2022,202207,4,66.9,28
7,2022,202208,3,80.2,74
5,2021,202108,7,62.9,6
2,2022,202202,3,44.7,49
5,2022,202204,16,61.6,55
6,2021,202106,8,68.6,6
2,2022,202205,3,58.0,51
8,2022,202205,12,59.5,27
9,2021,202104,22,59.6,77
19,2022,202208,10,82.5,23
2,2021,202107,27,65.2,133
2,2021,202109,1,67.2,12
3,2022,202201,15,31.9,64
4,2022,202206,24,62.6,121
8,2021,202108,7,62.9,120
1,2022,202201,15,31.9,47
10,2022,202208,4,74.6,10
1,2021,202104,30,53.7,123
2,2021,202109,2,69.4,124
7,2021,202106,30,64.7,47
4,2022,202204,12,57.1,28
9,2021,202103,14,46.2,6
2,2022,202201,7,47.1,120
1,2022,202209,11,70.9,100
13,2021,202108,11,64.1,55
4,2021,202105,28,64.6,77
10,2022,202208,18,66.9,44
1,2021,202104,8,44.8,67
3,2022,202202,11,40.5,94
12,2021,202105,10,56.5,10
2,2022,202203,12,49.9,82
1,2021,202101,12,48.2,73
2,2021,202105,26,56.0,123
26,2022,202204,12,57.1,5
18,2021,202101,12,48.2,5
2,2022,202201,13,41.5,35
2,2021,202110,19,63.2,139
36,2021,202107,10,59.7,2
2,2021,202104,18,47.4,42
50,2022,202207,12,83.4,29
9,2022,202207,11,79.4,4
5,2021,202111,6,41.3,10
6,2021,202104,2,59.4,7
3,2021,202105,10,56.5,82
3,2021,202103,8,38.5,86
5,2021,202103,18,45.4,31
1,2021,202110,20,63.3,21
32,2021,202112,25,50.3,2
2,2021,202112,5,43.4,39
8,2022,202201,14,33.0,23
8,2022,202202,6,49.8,28
